shop_id,date,pay_count,operate_hour,browser_count,dayofweek,is_holiday,week_id
1204,2016-09-21,93,11,1,2,0,3
1204,2016-09-22,92,11,3,3,0,3
1204,2016-09-23,119,11,3,4,0,3
1204,2016-09-24,174,11,3,5,1,3
1204,2016-09-25,151,11,7,6,1,3
1204,2016-09-26,115,11,2,0,0,3
1204,2016-09-27,94,11,0,1,0,4
1204,2016-09-28,77,11,2,2,0,4
1204,2016-09-29,104,11,0,3,0,4
1204,2016-09-30,146,11,3,4,0,4
1204,2016-10-08,78,11,4,5,0,4
1204,2016-10-09,113,11,3,6,0,4
1204,2016-10-10,73,10,3,0,0,4
1204,2016-10-11,91,11,3,1,0,5
1204,2016-10-12,93,11,3,2,0,5
1204,2016-10-13,82,11,3,3,0,5
1204,2016-10-14,125,11,6,4,0,5
1204,2016-10-15,183,11,4,5,1,5
1204,2016-10-16,189,11,5,6,1,5
1204,2016-10-17,100,11,0,0,0,5
1204,2016-10-18,78,11,1,1,0,6
1204,2016-10-19,89,11,7,2,0,6
1204,2016-10-20,107,11,8,3,0,6
1204,2016-10-21,95,11,3,4,0,6
1204,2016-10-22,175,11,2,5,1,6
1204,2016-10-23,175,10,3,6,1,6
1204,2016-10-24,88,11,2,0,0,6
1204,2016-10-25,110,11,1,1,0,7
1204,2016-10-26,93,9,2,2,0,7
1204,2016-10-27,98,11,5,3,0,7
1204,2016-10-28,114,11,4,4,0,7
1204,2016-10-29,183,11,6,5,1,7
1204,2016-10-30,153,10,6,6,1,7
1204,2016-10-31,133,11,3,0,0,7
1205,2016-09-06,18,5,19,1,0,1
1205,2016-09-07,27,12,36,2,0,1
1205,2016-09-08,36,5,39,3,0,1
1205,2016-09-09,38,10,42,4,0,1
1205,2016-09-10,74,11,78,5,1,1
1205,2016-09-11,47,11,49,6,1,1
1205,2016-09-12,103,12,111,0,0,1
1205,2016-09-13,50,12,55,1,0,2
1205,2016-09-14,57,13,61,2,0,2
1205,2016-09-15,21,11,27,3,1,2
1205,2016-09-16,94,12,95,4,1,2
1205,2016-09-17,86,13,90,5,1,2
1205,2016-09-18,130,12,136,6,0,2
1205,2016-09-19,97,9,98,0,0,2
1205,2016-09-20,127,12,128,1,0,3
1205,2016-09-21,103,13,100,2,0,3
1205,2016-09-22,99,14,103,3,0,3
1205,2016-09-23,137,11,144,4,0,3
1205,2016-09-24,105,13,112,5,1,3
1205,2016-09-25,101,13,105,6,1,3
1205,2016-09-26,54,12,60,0,0,3
1205,2016-09-27,83,13,88,1,0,4
1205,2016-09-28,17,10,26,2,0,4
1205,2016-09-29,27,12,28,3,0,4
1205,2016-09-30,41,12,45,4,0,4
1205,2016-10-08,124,15,131,5,0,4
1205,2016-10-09,134,12,141,6,0,4
1205,2016-10-10,136,13,142,0,0,4
1205,2016-10-11,103,13,113,1,0,5
1205,2016-10-12,103,13,108,2,0,5
1205,2016-10-13,84,10,104,3,0,5
1205,2016-10-14,95,14,104,4,0,5
1205,2016-10-15,86,13,93,5,1,5
1205,2016-10-16,128,12,132,6,1,5
1205,2016-10-17,120,12,123,0,0,5
1205,2016-10-18,54,22,58,1,0,6
1205,2016-10-19,88,13,87,2,0,6
1205,2016-10-20,115,13,123,3,0,6
1205,2016-10-21,106,12,111,4,0,6
1205,2016-10-22,48,12,52,5,1,6
1205,2016-10-23,158,12,167,6,1,6
1205,2016-10-24,112,11,124,0,0,6
1205,2016-10-25,98,12,96,1,0,7
1205,2016-10-26,91,12,99,2,0,7
1205,2016-10-27,80,10,83,3,0,7
1205,2016-10-28,70,12,72,4,0,7
1205,2016-10-29,89,13,109,5,1,7
1205,2016-10-30,95,14,127,6,1,7
1205,2016-10-31,74,12,103,0,0,7
1206,2016-09-06,68,18,0,1,0,1
1206,2016-09-07,50,20,1,2,0,1
1206,2016-09-08,88,19,1,3,0,1
1206,2016-09-09,68,23,0,4,0,1
1206,2016-09-10,76,23,1,5,1,1
1206,2016-09-11,82,15,0,6,1,1
1206,2016-09-12,64,16,0,0,0,1
1206,2016-09-13,45,21,1,1,0,2
1206,2016-09-14,58,23,1,2,0,2
1206,2016-09-15,84,22,1,3,1,2
1206,2016-09-16,57,22,1,4,1,2
1206,2016-09-17,68,21,1,5,1,2
1206,2016-09-18,47,22,2,6,0,2
1206,2016-09-19,47,18,1,0,0,2
1206,2016-09-20,63,12,1,1,0,3
1206,2016-09-21,80,19,2,2,0,3
1206,2016-09-22,49,22,1,3,0,3
1206,2016-09-23,75,23,1,4,0,3
1206,2016-09-24,72,21,1,5,1,3
1206,2016-09-25,52,21,0,6,1,3
1206,2016-09-26,6,16,1,0,0,3
1206,2016-09-27,61,22,0,1,0,4
1206,2016-09-28,38,23,2,2,0,4
1206,2016-09-29,39,22,2,3,0,4
1206,2016-09-30,83,22,1,4,0,4
1206,2016-10-08,20,16,0,5,0,4
1206,2016-10-09,59,22,0,6,0,4
1206,2016-10-10,52,15,0,0,0,4
1206,2016-10-11,62,16,0,1,0,5
1206,2016-10-12,68,21,1,2,0,5
1206,2016-10-13,56,21,1,3,0,5
1206,2016-10-14,59,23,1,4,0,5
1206,2016-10-15,52,17,1,5,1,5
1206,2016-10-16,62,14,0,6,1,5
1206,2016-10-17,66,22,1,0,0,5
1206,2016-10-18,75,20,0,1,0,6
1206,2016-10-19,63,23,0,2,0,6
1206,2016-10-20,53,19,1,3,0,6
1206,2016-10-21,62,20,5,4,0,6
1206,2016-10-22,83,23,0,5,1,6
1206,2016-10-23,64,22,2,6,1,6
1206,2016-10-24,64,22,1,0,0,6
1206,2016-10-25,67,21,0,1,0,7
1206,2016-10-26,66,20,0,2,0,7
1206,2016-10-27,47,20,2,3,0,7
1206,2016-10-28,47,22,2,4,0,7
1206,2016-10-29,55,23,0,5,1,7
1206,2016-10-30,69,20,0,6,1,7
1206,2016-10-31,29,23,0,0,0,7
1207,2016-09-06,49,12,7,1,0,1
1207,2016-09-07,50,12,7,2,0,1
1207,2016-09-08,60,12,12,3,0,1
1207,2016-09-09,80,13,16,4,0,1
1207,2016-09-10,94,12,16,5,1,1
1207,2016-09-11,119,12,11,6,1,1
1207,2016-09-12,72,12,13,0,0,1
1207,2016-09-13,69,13,13,1,0,2
1207,2016-09-14,83,12,3,2,0,2
1207,2016-09-15,101,12,12,3,1,2
1207,2016-09-16,93,12,12,4,1,2
1207,2016-09-17,94,12,7,5,1,2
1207,2016-09-18,76,12,4,6,0,2
1207,2016-09-19,55,11,3,0,0,2
1207,2016-09-20,56,10,6,1,0,3
1207,2016-09-21,74,12,3,2,0,3
1207,2016-09-22,56,12,4,3,0,3
1207,2016-09-23,71,12,4,4,0,3
1207,2016-09-24,122,12,14,5,1,3
1207,2016-09-25,140,12,10,6,1,3
1207,2016-09-26,73,12,1,0,0,3
1207,2016-09-27,71,12,5,1,0,4
1207,2016-09-28,65,12,0,2,0,4
1207,2016-09-29,67,11,6,3,0,4
1207,2016-09-30,80,13,3,4,0,4
1207,2016-10-08,57,11,14,5,0,4
1207,2016-10-09,55,11,13,6,0,4
1207,2016-10-10,63,13,6,0,0,4
1207,2016-10-11,61,11,10,1,0,5
1207,2016-10-12,64,12,9,2,0,5
1207,2016-10-13,63,13,9,3,0,5
1207,2016-10-14,74,12,5,4,0,5
1207,2016-10-15,100,12,9,5,1,5
1207,2016-10-16,111,12,3,6,1,5
1207,2016-10-17,42,11,4,0,0,5
1207,2016-10-18,68,12,14,1,0,6
1207,2016-10-19,67,12,3,2,0,6
1207,2016-10-20,51,13,4,3,0,6
1207,2016-10-21,70,12,18,4,0,6
1207,2016-10-22,122,12,12,5,1,6
1207,2016-10-23,101,12,10,6,1,6
1207,2016-10-24,46,11,2,0,0,6
1207,2016-10-25,53,12,8,1,0,7
1207,2016-10-26,53,12,13,2,0,7
1207,2016-10-27,48,12,0,3,0,7
1207,2016-10-28,59,13,2,4,0,7
1207,2016-10-29,109,12,12,5,1,7
1207,2016-10-30,89,12,14,6,1,7
1207,2016-10-31,63,12,15,0,0,7
1208,2016-09-06,85,12,17,1,0,1
1208,2016-09-07,99,12,15,2,0,1
1208,2016-09-08,78,12,11,3,0,1
1208,2016-09-09,110,12,10,4,0,1
1208,2016-09-10,177,13,28,5,1,1
1208,2016-09-11,177,12,34,6,1,1
1208,2016-09-12,84,12,28,0,0,1
1208,2016-09-13,93,11,17,1,0,2
1208,2016-09-14,95,12,14,2,0,2
1208,2016-09-15,127,11,19,3,1,2
1208,2016-09-16,181,12,18,4,1,2
1208,2016-09-17,129,12,16,5,1,2
1208,2016-09-18,95,11,14,6,0,2
1208,2016-09-19,81,12,6,0,0,2
1208,2016-09-20,97,12,16,1,0,3
1208,2016-09-21,82,11,13,2,0,3
1208,2016-09-22,83,11,17,3,0,3
1208,2016-09-23,109,12,19,4,0,3
1208,2016-09-24,244,14,21,5,1,3
1208,2016-09-25,192,12,17,6,1,3
1208,2016-09-26,77,12,11,0,0,3
1208,2016-09-27,80,12,13,1,0,4
1208,2016-09-28,95,11,13,2,0,4
1208,2016-09-29,117,13,14,3,0,4
1208,2016-09-30,146,12,18,4,0,4
1208,2016-10-08,91,12,14,5,0,4
1208,2016-10-09,97,12,11,6,0,4
1208,2016-10-10,86,12,9,0,0,4
1208,2016-10-11,95,12,14,1,0,5
1208,2016-10-12,87,11,13,2,0,5
1208,2016-10-13,92,12,9,3,0,5
1208,2016-10-14,133,12,16,4,0,5
1208,2016-10-15,172,12,22,5,1,5
1208,2016-10-16,142,11,14,6,1,5
1208,2016-10-17,86,12,4,0,0,5
1208,2016-10-18,96,12,15,1,0,6
1208,2016-10-19,101,11,24,2,0,6
1208,2016-10-20,91,13,16,3,0,6
1208,2016-10-21,94,12,15,4,0,6
1208,2016-10-22,171,11,12,5,1,6
1208,2016-10-23,175,13,17,6,1,6
1208,2016-10-24,83,12,4,0,0,6
1208,2016-10-25,121,12,13,1,0,7
1208,2016-10-26,114,11,13,2,0,7
1208,2016-10-27,108,13,12,3,0,7
1208,2016-10-28,153,12,13,4,0,7
1208,2016-10-29,195,12,14,5,1,7
1208,2016-10-30,220,12,12,6,1,7
1208,2016-10-31,110,12,12,0,0,7
1209,2016-09-06,48,10,7,1,0,1
1209,2016-09-07,46,11,5,2,0,1
1209,2016-09-08,56,10,6,3,0,1
1209,2016-09-09,50,10,5,4,0,1
1209,2016-09-10,93,13,10,5,1,1
1209,2016-09-11,74,10,3,6,1,1
1209,2016-09-12,45,10,3,0,0,1
1209,2016-09-13,47,11,3,1,0,2
1209,2016-09-14,49,11,14,2,0,2
1209,2016-09-15,77,10,6,3,1,2
1209,2016-09-16,77,10,12,4,1,2
1209,2016-09-17,60,9,12,5,1,2
1209,2016-09-18,55,10,5,6,0,2
1209,2016-09-19,51,10,6,0,0,2
1209,2016-09-20,38,10,4,1,0,3
1209,2016-09-21,46,10,3,2,0,3
1209,2016-09-22,44,10,4,3,0,3
1209,2016-09-23,68,10,3,4,0,3
1209,2016-09-24,64,10,5,5,1,3
1209,2016-09-25,69,10,11,6,1,3
1209,2016-09-26,42,9,4,0,0,3
1209,2016-09-27,44,10,5,1,0,4
1209,2016-09-28,44,10,5,2,0,4
1209,2016-09-29,51,10,4,3,0,4
1209,2016-09-30,43,10,4,4,0,4
1209,2016-10-08,62,9,9,5,0,4
1209,2016-10-09,45,10,8,6,0,4
1209,2016-10-10,54,10,3,0,0,4
1209,2016-10-11,53,8,9,1,0,5
1209,2016-10-12,38,9,7,2,0,5
1209,2016-10-13,53,9,9,3,0,5
1209,2016-10-14,50,9,10,4,0,5
1209,2016-10-15,75,10,7,5,1,5
1209,2016-10-16,68,10,15,6,1,5
1209,2016-10-17,52,10,3,0,0,5
1209,2016-10-18,49,9,8,1,0,6
1209,2016-10-19,35,9,4,2,0,6
1209,2016-10-20,40,9,5,3,0,6
1209,2016-10-21,53,10,7,4,0,6
1209,2016-10-22,54,10,5,5,1,6
1209,2016-10-23,57,11,8,6,1,6
1209,2016-10-24,50,10,2,0,0,6
1209,2016-10-25,50,9,9,1,0,7
1209,2016-10-26,55,9,5,2,0,7
1209,2016-10-27,50,10,2,3,0,7
1209,2016-10-28,68,10,5,4,0,7
1209,2016-10-29,60,10,5,5,1,7
1209,2016-10-30,70,10,14,6,1,7
1209,2016-10-31,58,9,8,0,0,7
1210,2016-09-06,50,11,55,1,0,1
1210,2016-09-07,53,11,60,2,0,1
1210,2016-09-08,62,12,55,3,0,1
1210,2016-09-09,71,12,49,4,0,1
1210,2016-09-10,85,12,67,5,1,1
1210,2016-09-11,94,12,65,6,1,1
1210,2016-09-12,41,11,43,0,0,1
1210,2016-09-13,52,11,45,1,0,2
1210,2016-09-14,76,11,58,2,0,2
1210,2016-09-15,98,12,52,3,1,2
1210,2016-09-16,87,11,61,4,1,2
1210,2016-09-17,76,12,57,5,1,2
1210,2016-09-18,56,11,41,6,0,2
1210,2016-09-19,68,12,48,0,0,2
1210,2016-09-20,50,10,27,1,0,3
1210,2016-09-21,60,10,45,2,0,3
1210,2016-09-22,64,12,48,3,0,3
1210,2016-09-23,71,11,46,4,0,3
1210,2016-09-24,100,11,46,5,1,3
1210,2016-09-25,99,12,52,6,1,3
1210,2016-09-26,52,12,43,0,0,3
1210,2016-09-27,70,12,33,1,0,4
1210,2016-09-28,59,11,31,2,0,4
1210,2016-09-29,60,12,39,3,0,4
1210,2016-09-30,80,13,42,4,0,4
1210,2016-10-08,65,12,36,5,0,4
1210,2016-10-09,80,12,34,6,0,4
1210,2016-10-10,79,12,43,0,0,4
1210,2016-10-11,73,12,55,1,0,5
1210,2016-10-12,70,12,35,2,0,5
1210,2016-10-13,60,11,38,3,0,5
1210,2016-10-14,99,12,55,4,0,5
1210,2016-10-15,94,12,33,5,1,5
1210,2016-10-16,87,12,41,6,1,5
1210,2016-10-17,72,11,40,0,0,5
1210,2016-10-18,60,11,59,1,0,6
1210,2016-10-19,61,11,61,2,0,6
1210,2016-10-20,60,12,41,3,0,6
1210,2016-10-21,103,11,36,4,0,6
1210,2016-10-22,127,11,35,5,1,6
1210,2016-10-23,107,12,35,6,1,6
1210,2016-10-24,87,12,47,0,0,6
1210,2016-10-25,57,12,36,1,0,7
1210,2016-10-26,63,11,22,2,0,7
1210,2016-10-27,46,11,35,3,0,7
1210,2016-10-28,96,12,34,4,0,7
1210,2016-10-29,109,12,35,5,1,7
1210,2016-10-30,119,12,47,6,1,7
1210,2016-10-31,56,10,30,0,0,7
1211,2016-09-06,213,11,51,1,0,1
1211,2016-09-07,205,11,38,2,0,1
1211,2016-09-08,214,11,40,3,0,1
1211,2016-09-09,256,11,39,4,0,1
1211,2016-09-10,456,11,42,5,1,1
1211,2016-09-11,325,11,35,6,1,1
1211,2016-09-12,193,11,29,0,0,1
1211,2016-09-13,188,11,16,1,0,2
1211,2016-09-14,234,11,13,2,0,2
1211,2016-09-15,321,12,23,3,1,2
1211,2016-09-16,336,11,19,4,1,2
1211,2016-09-17,402,11,27,5,1,2
1211,2016-09-18,194,11,12,6,0,2
1211,2016-09-19,184,11,11,0,0,2
1211,2016-09-20,177,11,8,1,0,3
1211,2016-09-21,169,10,12,2,0,3
1211,2016-09-22,186,11,20,3,0,3
1211,2016-09-23,225,11,10,4,0,3
1211,2016-09-24,412,11,17,5,1,3
1211,2016-09-25,379,11,11,6,1,3
1211,2016-09-26,171,11,10,0,0,3
1211,2016-09-27,180,11,9,1,0,4
1211,2016-09-28,156,11,26,2,0,4
1211,2016-09-29,209,11,22,3,0,4
1211,2016-09-30,269,11,21,4,0,4
1211,2016-10-08,199,11,34,5,0,4
1211,2016-10-09,223,11,18,6,0,4
1211,2016-10-10,181,11,16,0,0,4
1211,2016-10-11,167,11,26,1,0,5
1211,2016-10-12,167,11,12,2,0,5
1211,2016-10-13,146,11,15,3,0,5
1211,2016-10-14,224,11,10,4,0,5
1211,2016-10-15,362,11,12,5,1,5
1211,2016-10-16,348,11,28,6,1,5
1211,2016-10-17,184,11,10,0,0,5
1211,2016-10-18,174,11,8,1,0,6
1211,2016-10-19,162,11,12,2,0,6
1211,2016-10-20,142,11,17,3,0,6
1211,2016-10-21,229,12,8,4,0,6
1211,2016-10-22,298,11,14,5,1,6
1211,2016-10-23,353,11,15,6,1,6
1211,2016-10-24,186,11,8,0,0,6
1211,2016-10-25,183,11,9,1,0,7
1211,2016-10-26,169,11,8,2,0,7
1211,2016-10-27,167,11,18,3,0,7
1211,2016-10-28,244,11,12,4,0,7
1211,2016-10-29,301,19,13,5,1,7
1211,2016-10-30,413,11,29,6,1,7
1211,2016-10-31,201,11,22,0,0,7
1212,2016-09-06,69,14,4,1,0,1
1212,2016-09-07,71,14,0,2,0,1
1212,2016-09-08,59,14,0,3,0,1
1212,2016-09-09,70,14,1,4,0,1
1212,2016-09-10,84,14,2,5,1,1
1212,2016-09-11,82,13,0,6,1,1
1212,2016-09-12,81,14,1,0,0,1
1212,2016-09-13,74,14,3,1,0,2
1212,2016-09-14,50,14,0,2,0,2
1212,2016-09-15,94,14,4,3,1,2
1212,2016-09-16,62,14,3,4,1,2
1212,2016-09-17,89,14,2,5,1,2
1212,2016-09-18,34,13,0,6,0,2
1212,2016-09-19,60,14,0,0,0,2
1212,2016-09-20,62,14,1,1,0,3
1212,2016-09-21,60,12,0,2,0,3
1212,2016-09-22,58,13,0,3,0,3
1212,2016-09-23,77,13,0,4,0,3
1212,2016-09-24,96,13,1,5,1,3
1212,2016-09-25,88,14,1,6,1,3
1212,2016-09-26,72,13,2,0,0,3
1212,2016-09-27,67,13,0,1,0,4
1212,2016-09-28,54,13,1,2,0,4
1212,2016-09-29,33,13,3,3,0,4
1212,2016-09-30,99,13,4,4,0,4
1212,2016-10-08,100,14,0,5,0,4
1212,2016-10-09,89,14,0,6,0,4
1212,2016-10-10,96,14,1,0,0,4
1212,2016-10-11,75,14,0,1,0,5
1212,2016-10-12,59,14,1,2,0,5
1212,2016-10-13,89,14,0,3,0,5
1212,2016-10-14,68,13,2,4,0,5
1212,2016-10-15,82,13,2,5,1,5
1212,2016-10-16,114,14,0,6,1,5
1212,2016-10-17,79,13,2,0,0,5
1212,2016-10-18,76,13,2,1,0,6
1212,2016-10-19,80,14,1,2,0,6
1212,2016-10-20,61,14,2,3,0,6
1212,2016-10-21,73,14,3,4,0,6
1212,2016-10-22,77,12,2,5,1,6
1212,2016-10-23,94,12,3,6,1,6
1212,2016-10-24,75,14,1,0,0,6
1212,2016-10-25,81,12,3,1,0,7
1212,2016-10-26,58,13,0,2,0,7
1212,2016-10-27,71,14,0,3,0,7
1212,2016-10-28,77,13,0,4,0,7
1212,2016-10-29,87,14,1,5,1,7
1212,2016-10-30,99,14,3,6,1,7
1212,2016-10-31,64,14,3,0,0,7
1213,2016-09-06,229,14,10,1,0,1
1213,2016-09-07,225,15,9,2,0,1
1213,2016-09-08,231,15,7,3,0,1
1213,2016-09-09,224,14,16,4,0,1
1213,2016-09-10,112,14,5,5,1,1
1213,2016-09-11,114,15,1,6,1,1
1213,2016-09-12,208,15,15,0,0,1
1213,2016-09-13,261,15,9,1,0,2
1213,2016-09-14,237,15,12,2,0,2
1213,2016-09-15,67,15,1,3,1,2
1213,2016-09-16,58,14,3,4,1,2
1213,2016-09-17,64,14,1,5,1,2
1213,2016-09-18,180,14,8,6,0,2
1213,2016-09-19,187,14,8,0,0,2
1213,2016-09-20,213,15,11,1,0,3
1213,2016-09-21,223,15,8,2,0,3
1213,2016-09-22,255,14,5,3,0,3
1213,2016-09-23,241,15,10,4,0,3
1213,2016-09-24,121,14,3,5,1,3
1213,2016-09-25,111,15,4,6,1,3
1213,2016-09-26,232,15,10,0,0,3
1213,2016-09-27,228,14,8,1,0,4
1213,2016-09-28,219,14,6,2,0,4
1213,2016-09-29,206,14,9,3,0,4
1213,2016-09-30,204,14,10,4,0,4
1213,2016-10-08,207,15,10,5,0,4
1213,2016-10-09,205,14,7,6,0,4
1213,2016-10-10,214,14,9,0,0,4
1213,2016-10-11,231,14,17,1,0,5
1213,2016-10-12,245,14,13,2,0,5
1213,2016-10-13,236,14,12,3,0,5
1213,2016-10-14,253,15,20,4,0,5
1213,2016-10-15,127,14,17,5,1,5
1213,2016-10-16,123,13,8,6,1,5
1213,2016-10-17,237,15,15,0,0,5
1213,2016-10-18,249,15,13,1,0,6
1213,2016-10-19,266,14,20,2,0,6
1213,2016-10-20,267,14,19,3,0,6
1213,2016-10-21,289,15,16,4,0,6
1213,2016-10-22,104,15,6,5,1,6
1213,2016-10-23,153,14,8,6,1,6
1213,2016-10-24,289,14,10,0,0,6
1213,2016-10-25,264,14,14,1,0,7
1213,2016-10-26,261,15,7,2,0,7
1213,2016-10-27,256,14,6,3,0,7
1213,2016-10-28,278,15,11,4,0,7
1213,2016-10-29,134,14,6,5,1,7
1213,2016-10-30,131,13,6,6,1,7
1213,2016-10-31,242,13,16,0,0,7
1214,2016-09-06,78,8,5,1,0,1
1214,2016-09-07,64,8,4,2,0,1
1214,2016-09-08,64,7,2,3,0,1
1214,2016-09-09,58,7,2,4,0,1
1214,2016-09-10,12,8,0,5,1,1
1214,2016-09-11,10,9,0,6,1,1
1214,2016-09-12,87,8,3,0,0,1
1214,2016-09-13,79,9,0,1,0,2
1214,2016-09-14,68,8,4,2,0,2
1214,2016-09-15,6,7,0,3,1,2
1214,2016-09-16,7,2,1,4,1,2
1214,2016-09-17,7,7,1,5,1,2
1214,2016-09-18,78,7,1,6,0,2
1214,2016-09-19,86,8,0,0,0,2
1214,2016-09-20,80,8,3,1,0,3
1214,2016-09-21,71,8,2,2,0,3
1214,2016-09-22,73,8,1,3,0,3
1214,2016-09-23,86,8,0,4,0,3
1214,2016-09-24,10,6,1,5,1,3
1214,2016-09-25,12,7,0,6,1,3
1214,2016-09-26,101,8,1,0,0,3
1214,2016-09-27,72,8,1,1,0,4
1214,2016-09-28,91,7,2,2,0,4
1214,2016-09-29,91,8,2,3,0,4
1214,2016-09-30,73,8,1,4,0,4
1214,2016-10-08,119,8,3,5,0,4
1214,2016-10-09,91,7,1,6,0,4
1214,2016-10-10,94,9,0,0,0,4
1214,2016-10-11,86,9,2,1,0,5
1214,2016-10-12,93,7,0,2,0,5
1214,2016-10-13,81,8,2,3,0,5
1214,2016-10-14,73,9,2,4,0,5
1214,2016-10-15,3,2,1,5,1,5
1214,2016-10-16,16,5,2,6,1,5
1214,2016-10-17,111,8,1,0,0,5
1214,2016-10-18,109,9,5,1,0,6
1214,2016-10-19,83,8,3,2,0,6
1214,2016-10-20,118,8,1,3,0,6
1214,2016-10-21,103,8,1,4,0,6
1214,2016-10-22,8,7,2,5,1,6
1214,2016-10-23,5,9,0,6,1,6
1214,2016-10-24,106,8,0,0,0,6
1214,2016-10-25,118,9,2,1,0,7
1214,2016-10-26,102,8,0,2,0,7
1214,2016-10-27,116,7,1,3,0,7
1214,2016-10-28,86,8,3,4,0,7
1214,2016-10-29,11,8,3,5,1,7
1214,2016-10-30,9,8,0,6,1,7
1214,2016-10-31,110,8,2,0,0,7
1215,2016-09-06,62,23,0,1,0,1
1215,2016-09-07,55,23,2,2,0,1
1215,2016-09-08,55,17,2,3,0,1
1215,2016-09-09,55,23,0,4,0,1
1215,2016-09-10,66,23,1,5,1,1
1215,2016-09-11,63,22,1,6,1,1
1215,2016-09-12,45,22,0,0,0,1
1215,2016-09-13,56,23,1,1,0,2
1215,2016-09-14,53,23,0,2,0,2
1215,2016-09-15,96,23,1,3,1,2
1215,2016-09-16,77,23,0,4,1,2
1215,2016-09-17,69,23,0,5,1,2
1215,2016-09-18,59,23,0,6,0,2
1215,2016-09-19,42,20,1,0,0,2
1215,2016-09-20,39,22,1,1,0,3
1215,2016-09-21,48,22,0,2,0,3
1215,2016-09-22,39,23,1,3,0,3
1215,2016-09-23,45,23,0,4,0,3
1215,2016-09-24,62,23,0,5,1,3
1215,2016-09-25,44,22,1,6,1,3
1215,2016-09-26,30,19,3,0,0,3
1215,2016-09-27,43,22,2,1,0,4
1215,2016-09-28,37,23,0,2,0,4
1215,2016-09-29,50,23,1,3,0,4
1215,2016-09-30,75,23,1,4,0,4
1215,2016-10-08,61,22,1,5,0,4
1215,2016-10-09,56,23,1,6,0,4
1215,2016-10-10,36,22,1,0,0,4
1215,2016-10-11,48,23,1,1,0,5
1215,2016-10-12,40,23,2,2,0,5
1215,2016-10-13,57,23,1,3,0,5
1215,2016-10-14,40,22,0,4,0,5
1215,2016-10-15,44,23,1,5,1,5
1215,2016-10-16,55,16,0,6,1,5
1215,2016-10-17,38,17,2,0,0,5
1215,2016-10-18,46,17,0,1,0,6
1215,2016-10-19,47,23,0,2,0,6
1215,2016-10-20,44,22,1,3,0,6
1215,2016-10-21,67,23,2,4,0,6
1215,2016-10-22,48,22,0,5,1,6
1215,2016-10-23,47,19,0,6,1,6
1215,2016-10-24,48,22,0,0,0,6
1215,2016-10-25,43,22,0,1,0,7
1215,2016-10-26,34,22,1,2,0,7
1215,2016-10-27,52,23,1,3,0,7
1215,2016-10-28,51,22,0,4,0,7
1215,2016-10-29,59,21,0,5,1,7
1215,2016-10-30,61,22,1,6,1,7
1215,2016-10-31,37,22,0,0,0,7
1216,2016-09-06,81,12,3,1,0,1
1216,2016-09-07,0,0,5,2,0,1
1216,2016-09-08,107,13,5,3,0,1
1216,2016-09-09,98,13,2,4,0,1
1216,2016-09-10,73,13,0,5,1,1
1216,2016-09-11,52,12,3,6,1,1
1216,2016-09-12,88,13,9,0,0,1
1216,2016-09-13,83,12,7,1,0,2
1216,2016-09-14,68,14,6,2,0,2
1216,2016-09-15,35,13,5,3,1,2
1216,2016-09-16,47,12,3,4,1,2
1216,2016-09-17,52,11,1,5,1,2
1216,2016-09-18,81,14,2,6,0,2
1216,2016-09-19,72,13,3,0,0,2
1216,2016-09-20,83,12,11,1,0,3
1216,2016-09-21,109,13,5,2,0,3
1216,2016-09-22,101,12,2,3,0,3
1216,2016-09-23,97,12,5,4,0,3
1216,2016-09-24,77,13,3,5,1,3
1216,2016-09-25,64,13,3,6,1,3
1216,2016-09-26,90,14,7,0,0,3
1216,2016-09-27,87,13,9,1,0,4
1216,2016-09-28,85,12,6,2,0,4
1216,2016-09-29,89,12,4,3,0,4
1216,2016-09-30,98,13,5,4,0,4
1216,2016-10-08,93,13,7,5,0,4
1216,2016-10-09,71,13,9,6,0,4
1216,2016-10-10,105,13,13,0,0,4
1216,2016-10-11,104,12,3,1,0,5
1216,2016-10-12,93,12,7,2,0,5
1216,2016-10-13,119,14,10,3,0,5
1216,2016-10-14,100,12,11,4,0,5
1216,2016-10-15,77,12,7,5,1,5
1216,2016-10-16,63,12,5,6,1,5
1216,2016-10-17,110,12,3,0,0,5
1216,2016-10-18,100,13,8,1,0,6
1216,2016-10-19,92,13,7,2,0,6
1216,2016-10-20,92,12,8,3,0,6
1216,2016-10-21,99,14,7,4,0,6
1216,2016-10-22,76,14,8,5,1,6
1216,2016-10-23,62,12,3,6,1,6
1216,2016-10-24,98,12,6,0,0,6
1216,2016-10-25,96,13,3,1,0,7
1216,2016-10-26,87,13,3,2,0,7
1216,2016-10-27,113,12,4,3,0,7
1216,2016-10-28,93,13,6,4,0,7
1216,2016-10-29,79,12,11,5,1,7
1216,2016-10-30,79,12,4,6,1,7
1216,2016-10-31,81,12,3,0,0,7
1217,2016-09-06,114,14,19,1,0,1
1217,2016-09-07,96,14,21,2,0,1
1217,2016-09-08,127,13,13,3,0,1
1217,2016-09-09,154,14,19,4,0,1
1217,2016-09-10,135,14,11,5,1,1
1217,2016-09-11,165,14,20,6,1,1
1217,2016-09-12,105,13,16,0,0,1
1217,2016-09-13,160,14,18,1,0,2
1217,2016-09-14,333,15,31,2,0,2
1217,2016-09-15,210,14,13,3,1,2
1217,2016-09-16,113,14,21,4,1,2
1217,2016-09-17,230,14,27,5,1,2
